,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage
14190,46728,1811.0,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,260771
14191,17249,900.0,HYUNDAI,Sonata,2015,Sedan,Yes,Petrol,2.4,68728
14192,470,1399.0,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5,229904
14193,106627,0.0,LEXUS,LX 570,2013,Jeep,Yes,Petrol,5.7,198600
14194,18826,530.0,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.6,88694
14195,24123,1099.0,SSANGYONG,REXTON,2010,Jeep,Yes,Diesel,2.7,113724
14196,18189,0.0,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,512000
14197,9095,0.0,HONDA,Hr-v,2000,Jeep,No,Petrol,1.6,181000
14198,784,779.0,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,78670
14199,1019,917.0,BMW,X5,2013,Jeep,Yes,Diesel,3.0,137802
14200,12083,862.0,HYUNDAI,H1,2011,Jeep,Yes,Diesel,2.5,43224
14201,15053,528.0,FORD,Escape,2014,Jeep,No,Petrol,1.6,0
14202,314,2410.0,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,6.2,274771
14203,282,639.0,BMW,328,2014,Sedan,Yes,Petrol,2.0,181659
14204,1960,584.0,NISSAN,Sentra,2014,Sedan,Yes,Petrol,1.8,81587
14205,282,640.0,AUDI,A4,2013,Sedan,Yes,Petrol,2.0,157584
14206,12544,1246.0,FORD,Escape,2008,Jeep,Yes,Hybrid,2.3,156000
14207,1960,585.0,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.8,177590
14208,14897,1249.0,TOYOTA,RAV 4,2017,Jeep,Yes,Petrol,2.5,56893
14209,392,761.0,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,267165
14210,627,1172.0,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,230696
14211,3136,639.0,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,2.0,104085
14212,23433,891.0,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,88900
14213,37799,777.0,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,77850
14214,862,259.0,CHEVROLET,Volt,2014,Jeep,Yes,Hybrid,1.4,133195
14215,13799,0.0,TOYOTA,Prius,2008,Hatchback,Yes,Hybrid,1.5,137000
14216,35570,1091.0,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,77227
14217,35344,934.0,HYUNDAI,H1,2015,Universal,Yes,Diesel,2.5,90660
14218,314,2070.0,TOYOTA,4Runner,2018,Jeep,Yes,Petrol,4.0,0
14219,6115,0.0,OPEL,Astra,1999,Goods wagon,No,Diesel,2.0,400000
14220,4500,0.0,OPEL,Vectra b,1999,Sedan,No,Petrol,1.8,1000
14221,4600,0.0,BMW,528,1996,Sedan,Yes,Petrol,2.8,0
14222,10976,1185.0,FORD,Escape,2009,Jeep,Yes,Hybrid,2.5,184000
14223,862,751.0,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2.4,175790
14224,31361,0.0,TOYOTA,Camry,2015,Sedan,Yes,Hybrid,2.5,163000
14225,34836,770.0,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,1.7,106553
14226,31675,1018.0,BMW,X5 DIESEL,2011,Jeep,Yes,Diesel,3.0,205717
14227,40983,639.0,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2.0,120871
14228,5645,751.0,KIA,Optima,2013,Sedan,Yes,Hybrid,2.4,100000
14229,50178,1714.0,TOYOTA,Sienna,2017,Minivan,No,Petrol,3.5,75000
14230,19757,0.0,CITROEN,DS 4,2011,Hatchback,Yes,Petrol,1.6,128000
14231,12027,502.0,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.5,113000
14232,13328,1481.0,AUDI,Q7,2017,Sedan,Yes,Petrol,3.0,44642
14233,15367,475.0,CHEVROLET,Cruze,2012,Sedan,Yes,Petrol,1.4,61100
14234,14021,0.0,FORD,Focus,2011,Hatchback,Yes,Petrol,2.0,130000
14235,17562,0.0,TOYOTA,Prius,2009,Hatchback,Yes,Hybrid,1.8,2005000
14236,14500,0.0,PORSCHE,Cayenne S,2004,Jeep,Yes,Petrol,4.5,315430
14237,1019,1275.0,JEEP,Cherokee,2019,Sedan,Yes,Petrol,2.4,24805
14238,9565,1091.0,TOYOTA,RAV 4,2016,Jeep,Yes,Petrol,2.5,60677
14239,27889,707.0,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2.0,138000
14240,3763,1053.0,MERCEDES-BENZ,ML 350,2014,Jeep,Yes,Petrol,3.5,94362
14241,21012,751.0,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.4,77182
14242,2117,155.0,VOLKSWAGEN,GTI,2015,Hatchback,Yes,Petrol,0.2,237930
14243,15053,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,309174
14244,12548,308.0,HONDA,FIT,2015,Hatchback,Yes,Hybrid,1.5,98937
14245,27162,730.0,CHEVROLET,Orlando,2016,Jeep,Yes,Diesel,1.6,118365
14246,784,917.0,BMW,X5,2013,Sedan,Yes,Diesel,3.0,0
14247,1333,779.0,VOLKSWAGEN,Passat,2013,Sedan,Yes,Petrol,2.5,138355
14248,6500,874.0,VOLKSWAGEN,UP,2013,Hatchback,No,Petrol,1.0,14300
14249,17484,583.0,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,128147
14250,17923,707.0,HYUNDAI,Santa FE,2011,Jeep,Yes,Diesel,2.0,172000
14251,18503,730.0,HYUNDAI,Elantra,2016,Sedan,Yes,LPG,1.6,30312
14252,31361,394.0,TOYOTA,Avalon,2014,Sedan,Yes,Hybrid,2.5,144000
14253,42337,639.0,BMW,528,2014,Sedan,Yes,Petrol,2.0,144000
14254,5802,790.0,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,84818
14255,113025,518.0,LEXUS,NX 300,2016,Jeep,Yes,Hybrid,2.5,32040
14256,28000,0.0,TOYOTA,CHR,2018,Jeep,Yes,Petrol,1.8,12987
14257,282,333.0,FORD,Fusion,2014,Sedan,Yes,Hybrid,2.0,0
14258,2587,753.0,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,277614
14259,45473,1588.0,TOYOTA,Hilux,2007,Jeep,No,Diesel,2.5,212001
14260,50,0.0,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,120000
14261,21975,707.0,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2.0,193873
14262,2274,777.0,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,53675
14263,470,831.0,HYUNDAI,Sonata,2011,Jeep,Yes,Hybrid,2.4,278989
14264,24148,777.0,SUBARU,Forester,2014,Jeep,No,Petrol,2.5,55000
14265,69807,831.0,HONDA,Civic,2018,Sedan,Yes,Petrol,1.5,22237
14266,8781,0.0,MERCEDES-BENZ,C 220,2000,Sedan,No,Diesel,2.2,309000
14267,20385,707.0,MITSUBISHI,Outlander Sport,2011,Jeep,No,Petrol,2.0,95000
14268,31047,1053.0,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,132349
14269,18189,0.0,LINCOLN,Navigator,2006,Jeep,Yes,Petrol,5.4,6000
14270,862,1104.0,AUDI,Q7,2015,Jeep,Yes,Petrol,3.0,264014
14271,6743,1079.0,JAGUAR,E-pace,2018,Jeep,Yes,Petrol,2.0,10782
14272,19757,697.0,HYUNDAI,Elantra,2015,Sedan,No,Petrol,1.8,57000
14273,28000,1017.0,BMW,520 d xDrive Luxury,2017,Sedan,Yes,Diesel,2.0,48578
14274,1490,831.0,HYUNDAI,Sonata,2011,Sedan,Yes,Hybrid,2.4,202637
14275,15681,891.0,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,263886
14276,29166,0.0,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,2.0,33100
14277,15530,502.0,TOYOTA,Aqua,2013,Hatchback,Yes,Petrol,1.5,86262
14278,20698,831.0,HYUNDAI,Elantra,2017,Sedan,Yes,LPG,1.6,120000
14279,15053,584.0,HYUNDAI,Elantra,2014,Sedan,No,Petrol,1.8,83000
14280,706,761.0,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,73402
14281,21639,0.0,FORD,Fusion,2015,Sedan,No,Petrol,2.5,174400
14282,39201,0.0,FORD,Mustang,2015,Coupe,Yes,Petrol,2.3,80000
14283,10036,1110.0,HONDA,FIT,2013,Hatchback,No,Hybrid,1.3,101000
14284,20385,585.0,TOYOTA,Prius,2013,Sedan,No,Hybrid,1.8,105000
14285,706,585.0,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,105328
14286,53188,930.0,HYUNDAI,Tucson,2018,Jeep,Yes,Diesel,1.7,17101
14287,26657,915.0,BMW,535,2014,Sedan,Yes,Petrol,3.0,170000
14288,8467,0.0,VAZ,2106,1999,Sedan,No,Petrol,1.6,440000
14289,10976,562.0,CHEVROLET,Cruze,2015,Sedan,No,Petrol,1.4,76800
14290,627,1624.0,TOYOTA,Highlander,2009,Sedan,Yes,Hybrid,3.5,297378
14291,7213,919.0,BMW,X5,2012,Jeep,Yes,Diesel,3.0,274098
14292,25716,0.0,BMW,X5,2008,Jeep,Yes,Petrol,3.0,160000
14293,31204,764.0,KIA,Optima,2016,Sedan,Yes,Diesel,1.7,30574
14294,251,345.0,TOYOTA,Prius,2016,Hatchback,Yes,Hybrid,1.5,296104
14295,10976,0.0,FORD,Transit,2001,Microbus,No,Diesel,2.0,230000
14296,10349,1266.0,TOYOTA,Aqua,2014,Hatchback,No,Hybrid,1.5,134800
14297,31361,0.0,SUZUKI,Samurai,1982,Jeep,No,Petrol,0.8,29500
14298,13485,0.0,OPEL,Astra H,2007,Goods wagon,No,Diesel,1.7,260000
14299,6899,0.0,OPEL,Astra,1999,Hatchback,No,CNG,1.6,180000
14300,15053,0.0,VOLKSWAGEN,Jetta,2011,Sedan,Yes,Petrol,2.5,188800
14301,5018,1399.0,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,167222
14302,11992,761.0,CHEVROLET,Lacetti,2010,Sedan,Yes,Petrol,1.8,147398
14303,12388,1399.0,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,3.5,189530
14304,22580,0.0,MAZDA,Mazda 6 Grand Touring,2013,Sedan,Yes,Petrol,2.5,135000
14305,549,765.0,MERCEDES-BENZ,C 300,2015,Sedan,Yes,Petrol,2.0,54549
14306,7213,0.0,MERCEDES-BENZ,C 280,1999,Universal,No,Petrol,2.8,248592
14307,5331,0.0,MERCEDES-BENZ,A 190,2002,Hatchback,Yes,Petrol,1.9,123000
14308,2666,1018.0,MERCEDES-BENZ,ML 350,2011,Jeep,Yes,Diesel,3.0,0
14309,13485,878.0,TOYOTA,Prius,2009,Hatchback,No,Hybrid,1.8,167219
14310,21326,0.0,BMW,328,2009,Sedan,Yes,Petrol,3.0,171000
14311,4077,751.0,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2.4,104557
14312,56136,1017.0,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2.0,50963
14313,9408,1413.0,HONDA,FIT,2011,Hatchback,No,Petrol,1.5,39333
14314,19444,642.0,KIA,Optima,2012,Sedan,Yes,Petrol,2.0,67000
14315,26528,777.0,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,183731
14316,12858,0.0,HONDA,FIT,2013,Hatchback,No,Hybrid,1.3,145000
14317,23521,919.0,BMW,730,2012,Sedan,Yes,Petrol,3.0,140096
14318,17562,1356.0,LEXUS,GX 470,2014,Jeep,Yes,Petrol,4.6,146218
14319,2195,934.0,TOYOTA,Camry,2015,Sedan,Yes,Petrol,2.5,106989
14320,10976,0.0,BMW,M3,2006,Hatchback,No,Diesel,1.9,136000
14321,8154,1172.0,LEXUS,IS 350,2011,Sedan,Yes,Petrol,3.5,259066
14322,5018,1624.0,MERCEDES-BENZ,E 350,2009,Sedan,Yes,Diesel,3.5,109139
14323,39226,1017.0,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,2.0,133808
14324,33908,639.0,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2.0,175126
14325,15681,1811.0,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,275240
14326,12231,878.0,TOYOTA,Prius,2009,Sedan,Yes,Hybrid,1.8,138942
14327,627,1058.0,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,318285
14328,13172,779.0,VOLKSWAGEN,Golf,2013,Sedan,No,Petrol,2.5,103000
14329,42052,891.0,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2.0,113588
14330,10976,521.0,CHEVROLET,Cruze,2011,Sedan,No,Petrol,1.4,131200
14331,26657,0.0,MERCEDES-BENZ,CLS 500,2005,Sedan,Yes,Petrol,5.0,205000
14332,9722,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,684618
14333,22063,836.0,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2.0,167512
14334,784,382.0,CHEVROLET,Volt,2017,Hatchback,Yes,Hybrid,1.5,81440
14335,33214,640.0,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2.0,79730
14336,7997,2566.0,FORD,Mustang,2018,Jeep,Yes,Petrol,5.0,39576
14337,3136,781.0,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,268683
14338,220,919.0,BMW,X5,2012,Jeep,Yes,Diesel,3.0,273962
14339,9252,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,498170
14340,5175,1327.0,NISSAN,Altima,2018,Sedan,Yes,Petrol,2.5,147947
14341,2000,0.0,VOLKSWAGEN,Golf,1986,Coupe,No,Petrol,1.8,0
14342,2822,629.0,NISSAN,Juke,2015,Jeep,Yes,Petrol,1.6,103498
14343,75266,1017.0,LEXUS,NX 200,2017,Jeep,Yes,Petrol,2.0,24000
14344,5331,0.0,OPEL,Vectra 1.6,1998,Goods wagon,No,Petrol,1.6,247000
14345,60,0.0,TOYOTA,VOXY,2005,Minivan,No,Petrol,2.0,232000
14346,66799,1053.0,TOYOTA,Highlander LIMITED,2014,Jeep,Yes,Petrol,3.5,130000
14347,23700,640.0,BMW,528,2013,Sedan,Yes,Petrol,2.0,71011
14348,941,1850.0,LEXUS,RX 400,2008,Jeep,Yes,Hybrid,3.5,364523
14349,17249,697.0,HYUNDAI,Elantra,2015,Sedan,No,Petrol,1.8,104978
14350,2038,308.0,TOYOTA,Prius,2015,Hatchback,Yes,Hybrid,1.5,49562
14351,706,645.0,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,1.8,116869
14352,18189,456.0,LEXUS,ES 300,2015,Hatchback,Yes,Hybrid,2.5,0
14353,9722,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,536315
14354,13015,562.0,CHEVROLET,Trax,2015,Jeep,No,Petrol,1.4,90000
14355,13485,0.0,MAZDA,Mazda 2,2009,Coupe,No,Diesel,1.6,161000
14356,73071,1646.0,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,188078
14357,15053,0.0,INFINITI,FX35,2003,Jeep,Yes,Petrol,3.5,140000
14358,18760,986.0,JEEP,Compass,2010,Jeep,Yes,Petrol,2.4,116000
14359,6837,891.0,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,518650
14360,21639,0.0,MERCEDES-BENZ,C 300,2008,Sedan,Yes,Petrol,3.0,110000
14361,8467,639.0,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2.0,587027
14362,13485,0.0,MERCEDES-BENZ,Vito,2002,Minivan,Yes,Diesel,2.2,280000
14363,470,1750.0,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,182024
14364,6743,1156.0,FORD,Mustang,2017,Sedan,Yes,Petrol,2.3,61653
14365,18189,586.0,HYUNDAI,Elantra limited,2012,Sedan,Yes,Petrol,1.8,48000
14366,3400,0.0,OPEL,Vectra,1991,Sedan,No,CNG,2.0,362000
14367,23834,0.0,AUDI,Q5,2010,Jeep,Yes,Petrol,3.2,280000
14368,24618,697.0,HONDA,Hr-v EXL,2015,Jeep,Yes,Petrol,1.8,64269
14369,3293,1104.0,BMW,X5,2015,Jeep,Yes,Diesel,3.0,196614
14370,37633,1514.0,MERCEDES-BENZ,GL 450,2011,Jeep,Yes,Petrol,4.6,88000
14371,1098,1018.0,AUDI,A6,2011,Sedan,Yes,Petrol,3.0,0
14372,2509,1017.0,MERCEDES-BENZ,GLA 250,2017,Jeep,Yes,Petrol,2.0,44477
14373,6899,645.0,HONDA,Civic,2011,Sedan,Yes,Petrol,1.8,106000
14374,34980,765.0,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2.0,143269
14375,8781,639.0,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2.0,686233
14376,8467,986.0,DODGE,Caliber,2010,Hatchback,No,Petrol,2.4,145600
14377,35,0.0,TOYOTA,Mark X Zio,2005,Sedan,Yes,Petrol,1.5,50000
14378,8781,353.0,TOYOTA,Prius,2015,Hatchback,Yes,Hybrid,1.8,67074
14379,157,531.0,NISSAN,Juke,2012,Jeep,Yes,Petrol,1.6,190454
14380,40456,505.0,KIA,Optima,2018,Sedan,No,Hybrid,2.0,18000
14381,14583,1172.0,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,230696
14382,78,1405.0,BMW,X5,2009,Jeep,Yes,Diesel,3.0,229854
14383,392,781.0,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,314373
14384,2901,1621.0,HYUNDAI,Santa FE,2017,Jeep,Yes,Petrol,3.3,87954
14385,2274,862.0,FORD,Escape,2011,Jeep,Yes,Hybrid,2.5,168966
14386,44545,770.0,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,1.7,86000
14387,11604,639.0,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2.0,401021
14388,21012,640.0,AUDI,A4,2013,Sedan,Yes,Petrol,2.0,157584
14389,20,0.0,TOYOTA,Prius,2008,Hatchback,Yes,LPG,1.5,111111
14390,22266,585.0,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,142300
14391,45210,1017.0,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,2.0,63433
14392,32302,0.0,BMW,328,2012,Sedan,Yes,Petrol,2.0,112000
14393,29075,749.0,JEEP,Compass,2014,Jeep,Yes,Petrol,2.4,126627
14394,784,781.0,FORD,Escape,2012,Jeep,Yes,Hybrid,2.5,95349
14395,784,640.0,BMW,328,2013,Sedan,Yes,Petrol,2.0,189259
14396,12701,0.0,KIA,Picanto,2017,Sedan,No,Petrol,1.2,78000
14397,3607,585.0,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.8,156326
14398,40889,784.0,HONDA,Civic,2017,Hatchback,Yes,Petrol,1.5,1461
14399,30734,0.0,MERCEDES-BENZ,ML 320,2009,Jeep,Yes,Diesel,3.2,157000
14400,250,0.0,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,128000
14401,8154,1750.0,LEXUS,RX 400,2008,Jeep,Yes,Hybrid,3.3,224629
14402,5645,0.0,MERCEDES-BENZ,C 200,1995,Sedan,No,CNG,2.0,250000
14403,9879,915.0,MERCEDES-BENZ,ML 350,2014,Jeep,Yes,Diesel,3.0,179054
14404,11604,1268.0,HONDA,FIT,2012,Hatchback,No,Hybrid,1.5,76000
14405,8781,0.0,FORD,Transit,1997,Microbus,No,Diesel,2.5,200000
14406,48566,831.0,TOYOTA,Aqua,2018,Hatchback,Yes,Petrol,1.5,14570
14407,19444,0.0,HYUNDAI,Veloster,2015,Hatchback,Yes,Petrol,1.6,116800
14408,20171,707.0,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2.0,221319
14409,20385,779.0,TOYOTA,Camry XLE,2013,Sedan,No,Hybrid,2.5,123932
14410,13799,0.0,TOYOTA,Prius,2009,Hatchback,Yes,Hybrid,1.8,200000
14411,9722,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,413499
14412,2430,530.0,NISSAN,Juke,2013,Jeep,Yes,Petrol,1.6,129128
14413,2509,934.0,TOYOTA,Camry,2015,Sedan,Yes,Petrol,2.5,111936
14414,13172,843.0,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,93000
14415,21953,781.0,TOYOTA,Camry,2012,Sedan,No,Petrol,2.5,123546
14416,24148,528.0,NISSAN,Juke,2014,Jeep,No,Petrol,1.6,77000
14417,4500,0.0,VOLKSWAGEN,Golf,2000,Universal,No,Petrol,2.0,245000
14418,14113,490.0,HONDA,Insight,2011,Hatchback,No,Hybrid,1.3,140000
14419,14897,584.0,VOLKSWAGEN,Jetta se,2014,Sedan,Yes,Petrol,1.8,60000
14420,17249,0.0,VOLKSWAGEN,Jetta,2013,Sedan,Yes,Diesel,2.0,207768
14421,19416,707.0,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2.0,151727
14422,392,781.0,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,314373
14423,21012,0.0,MINI,Cooper,2014,Universal,Yes,Petrol,1.6,88000
14424,7527,640.0,FORD,Focus,2013,Hatchback,No,Petrol,2.0,179200
14425,17405,0.0,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,200000
14426,2352,503.0,HONDA,FIT,2012,Sedan,Yes,Petrol,1.5,167158
14427,22947,836.0,SSANGYONG,Actyon,2010,Jeep,Yes,Diesel,2.0,68493
14428,84675,0.0,AUDI,Allroad Allroad,2013,Universal,Yes,Diesel,3.0,135000
14429,9722,1268.0,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,135000
14430,17876,584.0,HYUNDAI,Elantra,2014,Sedan,No,Petrol,1.8,61579
14431,10349,585.0,TOYOTA,Prius,2013,Sedan,No,Petrol,1.8,149000
14432,862,2455.0,LEXUS,GX 470,2008,Jeep,Yes,Petrol,4.7,263190
14433,13328,1399.0,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,186005
14434,549,1077.0,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2.0,39221
14435,53000,0.0,FORD,Mustang,2015,Cabriolet,No,Petrol,3.7,63000
14436,13000,0.0,JAGUAR,XF,2008,Sedan,Yes,Petrol,4.2,1000
14437,19707,583.0,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,76462
14438,13485,0.0,HONDA,Elysion,2006,Minivan,No,LPG,2.4,100000
14439,11604,639.0,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2.0,346470
14440,7997,1018.0,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.0,273186
14441,2901,831.0,DODGE,Avenger,2011,Sedan,Yes,Petrol,2.4,174518
14442,37580,891.0,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2.0,45156
14443,8781,0.0,MERCEDES-BENZ,E 220,2001,Sedan,No,Diesel,2.2,295000
14444,20385,0.0,MERCEDES-BENZ,220,2004,Minivan,No,Diesel,2.2,320070
14445,13799,308.0,FORD,C-MAX,2014,Hatchback,No,Hybrid,1.8,0
14446,3607,629.0,NISSAN,Juke,2015,Jeep,Yes,Petrol,1.6,103358
14447,10349,0.0,SUBARU,Forester,2002,Universal,No,LPG,2.0,192000
14448,5959,1047.0,HYUNDAI,Elantra,2007,Sedan,Yes,Diesel,1.6,48606
14449,10349,0.0,NISSAN,X-Trail,2004,Jeep,Yes,CNG,2.0,125000
14450,16411,836.0,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,2.0,201546
14451,13485,1268.0,TOYOTA,Aqua sport,2012,Hatchback,No,Hybrid,1.5,134000
14452,3763,0.0,OPEL,Vectra,1995,Hatchback,No,Petrol,1.8,245000
14453,4234,753.0,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,208627
14454,20341,502.0,HONDA,FIT,2013,Hatchback,Yes,Hybrid,1.5,92300
14455,29793,1053.0,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,219030
14456,3293,978.0,TOYOTA,Corolla,2019,Sedan,Yes,Petrol,1.8,54307
14457,15053,891.0,VOLKSWAGEN,Tiguan,2016,Jeep,Yes,Petrol,2.0,69012
14458,3800,0.0,OPEL,Vectra b,1997,Sedan,No,CNG,1.6,0
14459,21953,0.0,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,47000
14460,8781,0.0,NISSAN,Almera dci,2004,Hatchback,No,Diesel,1.5,165000
14461,16308,0.0,MERCEDES-BENZ,E 350,2005,Sedan,Yes,Petrol,3.5,111520
14462,784,639.0,SUBARU,XV,2014,Jeep,Yes,Petrol,2.0,64923
14463,7683,640.0,HYUNDAI,Sonata,2013,Sedan,Yes,LPG,2.0,21500
14464,17405,822.0,KIA,Cerato,2017,Sedan,Yes,Diesel,1.6,28888
14465,17562,530.0,FORD,Fusion,2013,Sedan,No,Petrol,1.6,130000
14466,15681,0.0,FORD,Focus,2014,Hatchback,Yes,Petrol,2.0,160000
14467,45473,0.0,HYUNDAI,Tucson,2017,Jeep,No,Petrol,1.6,11000
14468,42544,730.0,SSANGYONG,Actyon,2016,Jeep,Yes,Petrol,1.6,83804
14469,4077,751.0,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2.4,111930
14470,9722,0.0,MITSUBISHI,Pajero IO,2001,Jeep,No,Petrol,2.0,25000
14471,627,1360.0,LEXUS,GX 460,2013,Sedan,Yes,Petrol,4.6,243467
14472,251,490.0,HONDA,Insight,2011,Hatchback,Yes,Hybrid,1.3,216858
14473,131716,1017.0,MERCEDES-BENZ,GLC 300 GLC coupe,2017,Jeep,Yes,Petrol,2.0,28226
14474,22063,836.0,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2.0,167512
14475,23207,607.0,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,30504
14476,29166,0.0,SUBARU,Impreza Sport,2018,Hatchback,No,Petrol,2.0,42000
14477,18189,1620.0,TOYOTA,RAV 4,2006,Jeep,No,Diesel,2.2,198000
14478,27284,779.0,TOYOTA,Avalon,2013,Sedan,Yes,Hybrid,2.5,99520
14479,18679,530.0,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.6,130000
14480,16894,707.0,SSANGYONG,Actyon,2011,Jeep,Yes,Diesel,2.0,130630
14481,14113,0.0,FORD,Transit,2000,Microbus,No,Diesel,2.4,1000
14482,10976,0.0,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,219200
14483,7213,0.0,VOLKSWAGEN,Golf,1988,Hatchback,No,Petrol,1.6,154000
14484,12231,1017.0,CHEVROLET,Camaro,2017,Coupe,Yes,Petrol,2.0,73842
14485,10976,0.0,NISSAN,X-Terra,2003,Jeep,No,Petrol,3.3,0
14486,6586,1190.0,TOYOTA,Tacoma,2014,Sedan,Yes,Petrol,4.0,0
14487,9095,867.0,FIAT,500,2007,Coupe,Yes,Diesel,1.3,150000
14488,392,1017.0,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2.0,1600
14489,23521,1083.0,DODGE,Challenger,2013,Coupe,No,Petrol,3.6,156192
14490,12849,687.0,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,113861
14491,31047,1820.0,TOYOTA,Tacoma,2019,Sedan,Yes,Petrol,3.5,17542
14492,3,697.0,VOLKSWAGEN,Jetta,2015,Sedan,Yes,Petrol,1.8,65000
14493,11604,893.0,KIA,Ceed,2008,Goods wagon,No,Diesel,1.6,78000
14494,19068,586.0,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.8,189853
